SparkButtonAutomationImpl|spark.automation.delegates.components|Defines methods and properties required to perform instrumentation for the Button control.
SparkButtonBarAutomationImpl|spark.automation.delegates.components|Defines methods and properties required to perform instrumentation for the ButtonBar control.
SparkButtonBarBaseAutomationImpl|spark.automation.delegates.components.supportClasses|Defines methods and properties required to perform instrumentation for the ButtonBarBase control.
SparkButtonBarButtonAutomationImpl|spark.automation.delegates.components|Defines methods and properties required to perform instrumentation for the ButtonBarButton control.
SparkButtonBaseAutomationImpl|spark.automation.delegates.components.supportClasses|Defines methods and properties required to perform instrumentation for the ButtonBase control.
SparkButtonSkin|spark.skins|Base class for Spark button skins.
SparkCheckBoxAutomationImpl|spark.automation.delegates.components|Defines methods and properties required to perform instrumentation for the CheckBox control.
SparkChromeWindowedApplicationSkin|spark.skins.spark|A skin class for the Spark WindowedApplication component.
SparkComboBoxAutomationImpl|spark.automation.delegates.components|Defines methods and properties required to perform instrumentation for the ComboBox control.
SparkDataGridAutomationImpl|spark.automation.delegates.components|Defines methods and properties required to perform instrumentation for the DataGrid class.
SparkDataGridItemSelectEvent|spark.automation.events|The SparkDataGridItemSelectEvent class represents event objects that are dispatched when an item in a datagrid control is selected or deselected.
SparkDataGroupAutomationImpl|spark.automation.delegates.components|Defines methods and properties required to perform instrumentation for the DataGroup control.
SparkDefaultComplexItemRendererAutomationImpl|spark.automation.delegates.skins.spark|Defines methods and properties required to perform instrumentation for the ItemRenderer class for spark.
SparkDefaultGridHeaderRendererAutomationImpl|spark.automation.delegates.skins.spark|Defines methods and properties required to perform instrumentation for the ItemRenderer class for spark.
SparkDefaultGridItemRendererAutomationImpl|spark.automation.delegates.skins.spark|Defines methods and properties required to perform instrumentation for the ItemRenderer class for spark.
SparkDefaultItemRendererAutomationImpl|spark.automation.delegates.skins.spark|Defines methods and properties required to perform instrumentation for the ItemRenderer class for spark.
SparkDownloadProgressBar|mx.preloaders|The SparkDownloadProgressBar class displays download progress.
SparkDropDownListAutomationImpl|spark.automation.delegates.components|Defines methods and properties required to perform instrumentation for the DropDownList control.
SparkDropDownListBaseAutomationImpl|spark.automation.delegates.components.supportClasses|Defines methods and properties required to perform instrumentation for the DropDownListBase control.
SparkFormAutomationImpl|spark.automation.delegates.components|Defines the methods and properties required to perform instrumentation for the Form class.
SparkFormItemAutomationImpl|spark.automation.delegates.components|Defines the methods and properties required to perform instrumentation for the FormItem class.
SparkGridItemRendererAutomationImpl|spark.automation.delegates.components.gridClasses|Defines methods and properties required to perform instrumentation for the GridItemRenderer component.
SparkGroupAutomationImpl|spark.automation.delegates.components|Defines methods and properties required to perform instrumentation for the Group control.
SparkGroupBaseAutomationImpl|spark.automation.delegates.components.supportClasses|Defines methods and properties required to perform instrumentation for the GroupBase control.
SparkImageAutomationImpl|spark.automation.delegates.components|Defines methods and properties required to perform instrumentation for the Image control.
SparkItemRendererAutomationImpl|spark.automation.delegates.components.supportClasses|Defines methods and properties required to perform instrumentation for the ItemRenderer class for spark.
SparkLabelAutomationImpl|spark.automation.delegates.components|Defines methods and properties required to perform instrumentation for the Label control.
SparkListAutomationImpl|spark.automation.delegates.components|Defines methods and properties required to perform instrumentation for the List class.
SparkListBaseAutomationImpl|spark.automation.delegates.components.supportClasses|Defines methods and properties required to perform instrumentation for the ListBase class.
SparkListItemSelectEvent|spark.automation.events|The SparkListItemSelectEvent class represents event objects that are dispatched when an item in a list-based control such as a Menu, DataGrid, or Tree control is selected or deselected.
SparkMuteButtonAutomationImpl|spark.automation.delegates.components.mediaClasses|Defines methods and properties required to perform instrumentation for the MuteButton control.
SparkNavigatorContentAutomationImpl|spark.automation.delegates.components|Defines methods and properties required to perform instrumentation for the NavigatorContent control.
SparkNumericStepperAutomationImpl|spark.automation.delegates.components|Defines methods and properties required to perform instrumentation for the NumericStepper control.
SparkPanelAutomationImpl|spark.automation.delegates.components|Defines the methods and properties required to perform instrumentation for the Panel class.
SparkPopUpAnchorAutomationImpl|spark.automation.delegates.components|Defines methods and properties required to perform instrumentation for the PopUpAnchor component.
SparkRadioButtonAutomationImpl|spark.automation.delegates.components|Defines methods and properties required to perform instrumentation for the RadioButton control.
SparkRangeAutomationImpl|spark.automation.delegates.components.supportClasses|Defines methods and properties required to perform instrumentation for the Range control.
SparkRichEditableTextAutomationHelper|spark.automation.delegates|Utility class that facilitates replay of text input and selection.
SparkRichEditableTextAutomationImpl|spark.automation.delegates.components|Utility class that facilitates replay of text input and selection.
SparkScrollBarBaseAutomationImpl|spark.automation.delegates.components.supportClasses|Defines methods and properties required to perform instrumentation for the ScrollBarBase class.
SparkSkin|spark.skins|Base class for Spark skins.
SparkSkinForHalo|mx.skins.spark|The SparkSkinForHalo class is the base class for Spark skins for MX components.
SparkSkinnableComponentAutomationImpl|spark.automation.delegates.components.supportClasses|Defines methods and properties required to perform instrumentation for the SkinnableComponent control.
SparkSkinnableContainerAutomationImpl|spark.automation.delegates.components|Defines the methods and properties required to perform instrumentation for the SkinnableContainer class.
SparkSkinnableContainerBaseAutomationImpl|spark.automation.delegates.components.supportClasses|Defines methods and properties required to perform instrumentation for the SkinnableContainerBase control.
SparkSkinnableDataContainerAutomationImpl|spark.automation.delegates.components|Defines the methods and properties required to perform instrumentation for the SkinnableContainer class.
SparkSkinnableTextBaseAutomationImpl|spark.automation.delegates.components.supportClasses|Defines methods and properties required to perform instrumentation for the SkinnableTextBase control.
SparkSliderBaseAutomationImpl|spark.automation.delegates.components.supportClasses|Defines methods and properties required to perform instrumentation for the SliderBarBase class.
SparkSpinnerAutomationImpl|spark.automation.delegates.components|Defines methods and properties required to perform instrumentation for the Spinner control.
SparkTabBarAutomationImpl|spark.automation.delegates.components|Defines the methods and properties required to perform instrumentation for the TabBar class.
SparkTextAreaAutomationImpl|spark.automation.delegates.components|Defines methods and properties required to perform instrumentation for the TextArea control.
SparkTextBaseAutomationImpl|spark.automation.delegates.components.supportClasses|Defines methods and properties required to perform instrumentation for the TextBase control.
SparkTextInputAutomationImpl|spark.automation.delegates.components|Defines methods and properties required to perform instrumentation for the TextInput control.
SparkTileGroupAutomationImpl|spark.automation.delegates.components|Defines methods and properties required to perform instrumentation for the TileGroup control.
SparkTitleWindowAutomationImpl|spark.automation.delegates.components|Defines the methods and properties required to perform instrumentation for the TitleWindow class.
SparkToggleButtonAutomationImpl|spark.automation.delegates.components|Defines methods and properties required to perform instrumentation for the ToggleButton control.
SparkToggleButtonBaseAutomationImpl|spark.automation.delegates.components.supportClasses|Defines methods and properties required to perform instrumentation for the ToggleButtonBase control.
SparkTrackBaseAutomationImpl|spark.automation.delegates.components.supportClasses|Defines methods and properties required to perform instrumentation for the TrackBase control.
SparkUITextFieldGridItemRendererAutomationImpl|spark.automation.delegates.skins.spark|Defines methods and properties required to perform instrumentation for the UITextFieldGridItemRenderer class for spark.
SparkValueChangeAutomationEvent|spark.automation.events|The SparkValueChangeAutomationEvent class represents event objects that are dispatched when the value in a control changes.
SparkVideoDisplayAutomationImpl|spark.automation.delegates.components|Defines methods and properties required to perform instrumentation for the VideoDisplay control.
SparkVideoPlayerAutomationImpl|spark.automation.delegates.components|Defines methods and properties required to perform instrumentation for the VideoPlayer control.
SparkVolumeBarAutomationImpl|spark.automation.delegates.components.mediaClasses|Defines methods and properties required to perform instrumentation for the VolumeBar control.
SparkWindowAutomationImpl|spark.automation.delegates.components|Defines the methods and properties required to perform instrumentation for the Canvas class.
SparkWindowedApplicationAutomationImpl|spark.automation.delegates.components|Defines the methods and properties required to perform instrumentation for the SparkWindowedApplication class.
SpecialCharacterElement|flashx.textLayout.elements|The SpecialCharacterElement class is an abstract base class for elements that represent special characters.
Spinner|spark.components|A Spinner component selects a value from an ordered set.
SpinnerAccImpl|spark.accessibility|SpinnerAccImpl is the accessibility implementation class for spark.components.Spinner.
SpinnerDecrementButtonSkin|spark.skins.spark|The default skin class for the down button of a Spark Spinner component.
SpinnerDecrementButtonSkin|spark.skins.wireframe|The default wireframe skin class for the Spark SpinnerDecrementButton component.
SpinnerIncrementButtonSkin|spark.skins.spark|The default skin class for the up button of a Spark Spinner component.
SpinnerIncrementButtonSkin|spark.skins.wireframe|The default wireframe skin class for the Spark SpinnerIncrementButton component.
SpinnerList|spark.components|The SpinnerList component displays a list of items.
SpinnerListContainer|spark.components|Container for one or more SpinnerList controls.
SpinnerListContainerSkin|spark.skins.mobile|ActionScript-based skin for the SpinnerListContainer in mobile applications.
SpinnerListItemRenderer|spark.components|The SpinnerListItemRenderer class defines the default item renderer for a SpinnerList control in the mobile theme.
SpinnerListScrollerSkin|spark.skins.mobile|The default skin class for the Spark Scroller that is used by the SpinnerList component.
SpinnerListSkin|spark.skins.mobile|ActionScript-based skin for the SpinnerList in mobile applications.
SpinnerSkin|spark.skins.spark|The default skin class for the Spark Spinner component.
SpinnerSkin|spark.skins.wireframe|The default wireframe skin class for the Spark Spinner component.
SplashScreen|spark.preloaders|The SplashScreen class is the default preloader for Mobile Flex applications.
SplashScreenImage|spark.preloaders|Use the SplashScreenImage class to specify different splash screen images based on characteristics of a mobile device.
SplashScreenImageSource|spark.preloaders|Use the SplashScreenImageSource class to specify a Class (typically an embedded image) to be displayed as splash screen at a particular device configuration such as DPI, orientation and resolution.
SplitElementOperation|flashx.textLayout.operations|The SplitElementOperation class encapsulates a change that splits any FlowGroupElement into two elements.
SplitParagraphOperation|flashx.textLayout.operations|The SplitParagraphOperation class encapsulates a change that splits a paragraph into two elements.
SplitViewNavigator|spark.components|The SplitViewNavigator container displays multiple ViewNavigator or TabbedViewNavigator components at the same time in a single container.
SplitViewNavigatorSkin|spark.skins.mobile|The default skin for the SplitViewNavigator component.
SpreadMethod|flash.display|The SpreadMethod class provides values for the spreadMethod parameter in the beginGradientFill() and lineGradientStyle() methods of the Graphics class.
Sprite|flash.display|The Sprite class is a basic display list building block: a display list node that can display graphics and can also contain children.
SpriteAsset|mx.core|SpriteAsset is a subclass of the flash.display.Sprite class which represents vector graphic images that you embed in an application.
SpriteVisualElement|spark.core|The SpriteVisualElement class is a light-weight Sprite-based implemention of the IVisualElement interface.
SQLCollationType|flash.data|This class contains the constants that represent the possible values for the defaultCollationType parameter of the SQLColumnSchema constructor, as well as the SQLColumnSchema.defaultCollationType property.
SQLColumnNameStyle|flash.data|This class contains the constants that represent the possible values for the SQLConnection.columnNameStyle property.
SQLColumnSchema|flash.data|The SQLColumnSchema class provides information describing the characteristics of a specific column within a table in a database.
SQLConnection|flash.data|A SQLConnection instance is used to manage the creation of and connection to local SQL database files (local databases).
SQLError|flash.errors|A SQLError instance provides detailed information about a failed operation.
SQLErrorEvent|flash.events|A SQLErrorEvent instance is dispatched by a SQLConnection instance or SQLStatement instance when an error occurs while performing a database operation in asynchronous execution mode.
SQLErrorOperation|flash.errors|This class contains the constants that represent the possible values for the SQLError.operation property.
SQLEvent|flash.events|Adobe AIR dispatches SQLEvent objects when one of the operations performed by a SQLConnection or SQLStatement instance completes successfully.
SQLIndexSchema|flash.data|A SQLIndexSchema instance provides information describing a specific index in a database.
SQLMode|flash.data|This class contains the constants that represent the possible values for the openMode parameter of the SQLConnection.open() and SQLConnection.openAsync() methods.
SQLResult|flash.data|The SQLResult class provides access to data returned in response to the execution of a SQL statement (a SQLStatement instance).
SQLSchema|flash.data|The SQLSchema class is the base class for schema information for database objects such as tables, views, and indices.
SQLSchemaResult|flash.data|A SQLSchemaResult instance contains the information resulting from a call to the SQLConnection.loadSchema() method.
SQLStatement|flash.data|A SQLStatement instance is used to execute a SQL statement against a local SQL database that is open through a SQLConnection instance.
SQLTableSchema|flash.data|A SQLTableSchema instance provides information describing a specific table in a database.
SQLTransactionLockType|flash.data|This class contains the constants that represent the possible values for the option parameter of the SQLConnection.begin() method.
SQLTriggerSchema|flash.data|A SQLTriggerSchema instance provides information describing a specific trigger in a database.
SQLUpdateEvent|flash.events|A SQLUpdateEvent object is dispatched by a SQLConnection object when a data change occurs on any table associated with the SQLConnection instance.
SQLViewSchema|flash.data|A SQLViewSchema instance provides information describing a specific view in a database.
Squeeze|fl.transitions|The Squeeze class scales the movie clip object horizontally or vertically.
SRVRecord|flash.net.dns|The SRVRecord class represents a Domain Name System (DNS) SRV resource record containing a service host.
StackedFormHeadingSkin|spark.skins.spark|An alternate skin class for the Spark FormHeading component.
StackedFormItemSkin|spark.skins.spark|An alternate skin class for the Spark FormItem component which positions the label above the content.
StackedFormSkin|spark.skins.spark|An alternate skin class for the Spark Form container.
StackedSeries|mx.charts.chartClasses|Stacked Series serves as the common base class for all of the stacking set series (BarSet, ColumnSet, and AreaSet).
StackFrame|flash.sampler|The StackFrame class provides access to the properties of a data block containing a function.
StackOverflowError|flash.errors|ActionScript throws a StackOverflowError exception when the stack available to the script is exhausted.
Stage|flash.display|The Stage class represents the main drawing area.
Stage3D|flash.display|The Stage3D class provides a display area and a programmable rendering context for drawing 2D and 3D graphics.
StageAlign|flash.display|The StageAlign class provides constant values to use for the Stage.align property.
StageAspectRatio|flash.display|The StageAspectRatio class provides values for the Stage.setAspectRatio() method.
StageDisplayState|flash.display|The StageDisplayState class provides values for the Stage.displayState property.
StageOrientation|flash.display|The StageOrientation class defines constants enumerating the possible orientations of the stage and the device.
StageOrientationEvent|flash.events|A Stage object dispatches a StageOrientationEvent object when the orientation of the stage changes.
StageQuality|flash.display|The StageQuality class provides values for the Stage.quality property and for the value of the quality parameter to the BitmapData.drawWithQuality() method.
StageScaleMode|flash.display|The StageScaleMode class provides values for the Stage.scaleMode property.
StageText|flash.text|The StageText class is used to present the user with a native text input field.
StageTextAreaSkin|spark.skins.mobile|ActionScript-based skin for TextArea controls in mobile applications that uses a StyleableStageText class for the text display.
StageTextClearButtonMode|flash.text|This class defines an enumeration that provides option for clearButton.
StageTextInitOptions|flash.text|The StageTextInitOptions class defines the options available for initializing a StageText object.
StageTextInputSkin|spark.skins.mobile|ActionScript-based skin for TextInput controls in mobile applications that uses a StyleableStageText class for the text input.
StageTextSkinBase|spark.skins.mobile.supportClasses|ActionScript-based skin for text input controls in mobile applications.
StageVideo|flash.media|The StageVideo object uses the device's hardware acceleration capabilities, if available, to display live or recorded video in an application.
StageVideoAvailability|flash.media|This class defines an enumeration that indicates whether stage video is currently available.
StageVideoAvailabilityEvent|flash.events|This event fires when the state of the Stage.stageVideos property changes.
StageVideoAvailabilityReason|flash.media|This class defines an enumeration that indicates whether stage video is currently available.
StageVideoEvent|flash.events|A StageVideo object dispatches a StageVideoEvent object after the attachNetStream() method of the StageVideo object and the play() method of the attached NetStream object have both been called.
StageWebView|flash.media|The StageWebView class displays HTML content in a stage view port.
StandardFlowComposer|flashx.textLayout.compose|The StandardFlowComposer class provides a standard composer and container manager.
State|mx.states|The State class defines a view state, a particular view of a component.
StateChangeEvent|mx.events|The StateChangeEvent class represents an event that is dispatched when the currentState property of a component changes.
StaticText|flash.text|This class represents StaticText objects on the display list.
StatusBar|mx.core.windowClasses|The default status bar for a WindowedApplication or a Window.
StatusBarBackgroundSkin|mx.skins.halo|The skin for the StatusBar of a WindowedApplication or Window.
StatusBarSkin|mx.skins.wireframe.windowChrome|The wireframe skin class for the MX WindowedApplication component's StatusBar border.
StatusChangeEvent|flashx.textLayout.events|A TextFlow instance dispatches this event when the status of a FlowElement changes.
StatusEvent|flash.events|An object dispatches a StatusEvent object when a device, such as a camera or microphone, or an object such as a LocalConnection object reports its status.
StatusFileUpdateErrorEvent|air.update.events|A StatusUpdateFileErrorEvent is dispatched when a call to the checkForUpdate() method of a ApplicationUpdater object encounters an error while downloading or parsing the update descriptor file.
StatusFileUpdateEvent|air.update.events|Dispatched after the updater successfully validates the file in the call to the installFromAIRFile() method.
StatusUpdateErrorEvent|air.update.events|A StatusUpdateErrorEvent is dispatched when a call to the checkForUpdate() method of an ApplicationUpdater object encounters an error while downloading or parsing the update descriptor file.
StatusUpdateEvent|air.update.events|An updater object dispatches a StatusUpdateEvent object after the updater successfully downloads and interprets the update descriptor file.
StepperDecrButtonSkin|mx.skins.spark|The Spark skin class for the down button of the MX NumericStepper component.
StepperDecrButtonSkin|mx.skins.wireframe|The wireframe skin class for the down button of the MX NumericStepper component.
StepperIncrButtonSkin|mx.skins.spark|The Spark skin class for the up button of the MX NumericStepper component.
StepperIncrButtonSkin|mx.skins.wireframe|The wireframe skin class for the up button of the MX NumericStepper component.
StorageVolume|flash.filesystem|A StorageVolume object includes properties defining a mass storage volume.
StorageVolumeChangeEvent|flash.events|The StorageVolumeInfo.storageVolumeInfo object dispatches a StorageVolumeChangeEvent event object when a storage volume is mounted or unmounted.
StorageVolumeInfo|flash.filesystem|The StorageVolumeInfo object dispatches a StorageVolumeChangeEvent object when a storage volume is mounted or unmounted.
String|Top Level|The String class is a data type that represents a string of characters.
StringTextLineFactory|flashx.textLayout.factory|The StringTextLineFactory class provides a simple way to create TextLines from a string.
StringTools|flash.globalization|The StringTools class provides locale-sensitive case conversion methods.
StringTools|spark.globalization|The StringTools class provides locale-sensitve case conversion methods.
StringUtil|mx.utils|The StringUtil utility class is an all-static class with methods for working with String objects within Flex.
StringValidator|mx.validators|The StringValidator class validates that the length of a String is within a specified range.
Stroke|mx.graphics|The Stroke class defines the properties for a line.
StrokedElement|spark.primitives.supportClasses|The StrokedElement class is the base class for all graphic elements that have a stroke, including Line, Ellipse, Path, and Rect.
Strong|fl.transitions.easing|The Strong class defines three easing functions to implement motion with ActionScript animation.
StyleableStageText|spark.components.supportClasses|The StyleableStageText class is a text primitive for use in ActionScript skins which is used to present the user with a native text input field.
StyleableTextField|spark.components.supportClasses|The StyleableTextField class is a text primitive for use in ActionScript skins and item renderers.
StyleEvent|mx.events|The StyleEvent class represents an event object used by the StyleManager class when a style SWF is being downloaded.
StyleManager|fl.managers|The StyleManager class provides static methods that can be used to get and set styles for a component instance, an entire component type, or all user interface components in a Flash document.
StyleManager|mx.styles|The StyleManager class manages the following: Which CSS style properties the class inherits Which style properties are colors, and therefore get special handling A list of strings that are aliases for color values 
StyleProxy|mx.styles|Wraps an object that implements the IAdvancedStyleClient interface.
StyleSheet|flash.text|The StyleSheet class lets you create a StyleSheet object that contains text formatting rules for font size, color, and other styles.
SubParagraphGroupElement|flashx.textLayout.elements|The SubParagraphGroupElement is a grouping element for FlowLeafElements and other classes that extend SubParagraphGroupElementBase.
SubParagraphGroupElementBase|flashx.textLayout.elements|The SubParagraphGroupElementBase class groups FlowLeafElements together.
Suffix|flashx.textLayout.formats|Defines values for setting the suffix property of a ListMarkerFormat.
SumAggregator|mx.olap.aggregators|The SumAggregator class implements the sum aggregator.
SummaryField|mx.collections|The SummaryField class represents a single property in a SummaryRow instance.
SummaryField2|mx.collections|The SummaryField2 class represents a single property in a SummaryRow instance.
SummaryObject|mx.collections|The SummaryObject class defines the object used to store information when performing custom data summaries on grouped data.
SummaryRow|mx.collections|The SummaryRow class represents a summary row of the AdvancedDataGrid.
SwatchPanelSkin|mx.skins.halo|The skin for the border of a SwatchPanel.
SwatchSkin|mx.skins.halo|The skin used for all color swatches in a ColorPicker.
SWFBridgeEvent|mx.events|This is an event that is sent between applications that are in different security sandboxes.
SWFBridgeGroup|mx.core|A SWFBridgeGroup represents all of the sandbox bridges that an application needs to communicate with its parent and children.
SWFBridgeRequest|mx.events|An event that is sent between applications through the sharedEvents dispatcher that exists between two application SWFs.
SWFLoader|mx.controls|The SWFLoader control loads and displays a specified SWF file.
SWFLoaderAutomationImpl|mx.automation.delegates.controls|Defines methods and properties required to perform instrumentation for the SWFLoader control.
SWFVersion|flash.display|The SWFVersion class is an enumeration of constant values that indicate the file format version of a loaded SWF file.
SwitchSymbolFormatter|mx.formatters|The SwitchSymbolFormatter class is a utility class that you can use when creating custom formatters.
SWZInfo|fl.rsl|The SWZInfo class indicates how to download a SWZ file, which is a signed Runtime Shared Library (RSL).
SyncEvent|flash.events|An SharedObject object representing a remote shared object dispatches a SyncEvent object when the remote shared object has been updated by the server.
SyntaxError|Top Level|A SyntaxError exception is thrown when a parsing error occurs, for one of the following reasons:.
System|flash.system|The System class contains properties related to local settings and operations.
SystemIdleMode|flash.desktop|The SystemIdleMode class provides constant values for system idle behaviors.
SystemManager|mx.managers|The SystemManager class manages an application window.
SystemTrayIcon|flash.desktop|The SystemTrayIcon class represents the Windows® taskbar notification area (system tray)-style icon.
SystemUpdater|flash.system|The SystemUpdater class allows you to update modules of the Flash Player, such as the DRM module for Adobe Access, as well as the Flash Player itself.
SystemUpdaterType|flash.system|The SystemUpdaterType class provides constants for a system update.
TabAlignment|flash.text.engine|The TabAlignment class is an enumeration of constant values that you can use to set the tabAlignment property of the TabStop class.
TabBar|mx.controls|The TabBar control lets you create a horizontal or vertical group of tab navigation items by defining the labels and data associated with each tab.
TabBar|spark.components|The TabBar class displays a set of identical tabs.
TabBarAccImpl|mx.accessibility|TabBarAccImpl is a subclass of AccessibilityImplementation which implements accessibility for the TabBar class.
TabBarAccImpl|spark.accessibility|TabBarAccImpl is the accessibility implementation class for spark.components.TabBar.
TabBarButtonSkin|spark.skins.spark|The default skin class for Spark TabBar buttons.
TabBarButtonSkin|spark.skins.wireframe|The wireframe skin class for TabBar component.
TabBarSkin|spark.skins.spark|The default skin class for the Spark TabBar component.
TabBarSkin|spark.skins.wireframe|The default wireframe skin class for the Spark TabBar component.
TabbedViewNavigator|spark.components|The TabbedViewNavigator class is a container that manages a collection of view navigator containers.
TabbedViewNavigatorApplication|spark.components|The TabbedViewNavigatorApplication container defines an application with multiple sections.
TabbedViewNavigatorApplicationSkin|spark.skins.mobile|The ActionScript-based skin used for TabbedViewNavigatorApplication.
TabbedViewNavigatorSkin|spark.skins.mobile|The ActionScript-based skin used for TabbedViewNavigator components.
TabbedViewNavigatorTabBarFirstTabSkin|spark.skins.mobile|Skin for the left-most button in the TabbedViewNavigator ButtonBar skin part.
TabbedViewNavigatorTabBarHorizontalLayout|spark.skins.mobile.supportClasses|The TabbedViewNavigatorButtonBarHorizontalLayout class is a layout specifically designed for the TabbedViewNavigator.
TabbedViewNavigatorTabBarLastTabSkin|spark.skins.mobile|Skin for used for middle and the right-most ButtonBarButton in the TabbedViewNavigator ButtonBar skin.
TabbedViewNavigatorTabBarSkin|spark.skins.mobile|The default skin class for the Spark TabbedViewNavigator tabBar skin part.
TabbedViewNavigatorTabBarTabSkinBase|spark.skins.mobile.supportClasses|ButtonBarButton skin base class for TabbedViewNavigator ButtonBarButtons.
TabElement|flashx.textLayout.elements|The TabElement class represents a <tab/> in the text flow.
TabNavigator|mx.containers|The MX TabNavigator container extends the MX ViewStack container by including a TabBar container for navigating between its child containers.
TabNavigatorAutomationImpl|mx.automation.delegates.containers|Defines the methods and properties required to perform instrumentation for the TabNavigator class.
TabSkin|mx.skins.halo|The skin for all the states of a Tab in a TabNavigator or TabBar.
TabSkin|mx.skins.spark|The Spark skin class for the tabs of the MX TabNavigator container.
TabSkin|mx.skins.wireframe|The wireframe skin class for the tabs of the MX TabNavigator container.
TabStop|flash.text.engine|The TabStop class represents the properties of a tab stop in a text block.
TabStopFormat|flashx.textLayout.formats|The TabStopFormat class represents the properties of a tab stop in a paragraph.
TCYElement|flashx.textLayout.elements|The TCYElement (Tatechuuyoko - ta-tae-chu-yo-ko) class is a subclass of SubParagraphGroupElementBase that causes text to draw horizontally within a vertical line.
Telemetry|flash.profiler|The Telemetry class lets an application profile ActionScript code and register handlers for commands 
Text|mx.controls|The Text control displays multiline, noneditable text.
TextAlign|flashx.textLayout.formats|Defines values for setting the textAlign and textAlignLast properties of the TextLayoutFormat class.
TextArea|fl.controls|The TextArea component is a multiline text field with a border and optional scroll bars.
TextArea|mx.controls|The TextArea control is a multiline text field with a border and optional scroll bars.
TextArea|spark.components|TextArea is a text-entry control that lets users enter and edit multiple lines of formatted text.
TextAreaAutomationImpl|mx.automation.delegates.controls|Defines methods and properties required to perform instrumentation for the TextArea control.
TextAreaHScrollBarSkin|spark.skins.mobile|The default skin class for the Spark TextAreaHScrollBar component in mobile applications.
TextAreaHScrollBarThumbSkin|spark.skins.mobile|The ActionScript-based skin used for TextAreaHScrollBarThumb components in mobile applications.
TextAreaSkin|mx.skins.wireframe|The wireframe skin class for the border of the MX TextArea component.
TextAreaSkin|spark.skins.mobile|ActionScript-based skin for TextArea components in mobile applications.
TextAreaSkin|spark.skins.spark|The default skin class for Spark TextArea component.
TextAreaSkin|spark.skins.wireframe|The default wireframe skin class for the Spark TextArea component.
TextAreaVScrollBarSkin|spark.skins.mobile|ActionScript-based skin for TextAreaVScrollBar components in mobile applications.
TextAreaVScrollBarThumbSkin|spark.skins.mobile|The ActionScript-based skin used for TextAreaHScrollBarThumb components in mobile applications.
TextBase|spark.components.supportClasses|The base class for Spark text controls such as Label and RichText which display text using CSS styles for the default format.
TextBaseAccImpl|spark.accessibility|TextBaseAccImpl is the accessibility implementation class for spark.components.TextBase.
TextBaseline|flash.text.engine|The TextBaseline class is an enumeration of constant values to use in setting the dominantBaseline and alignmentBaseline properties of the ElementFormat class.
TextBlock|flash.text.engine|The TextBlock class is a factory for the creation of TextLine objects, which you can render by placing them on the display list.
TextClipboard|flashx.textLayout.edit|The TextClipboard class copies and pastes TextScrap objects to and from the system clipboard.
TextColorType|flash.text|The TextColorType class provides color values for the flash.text.TextRenderer class.
TextContainerManager|flashx.textLayout.container|Manages text in a container.
TextConverter|flashx.textLayout.conversion|This is the gateway class for handling import and export.
TextDecoration|flashx.textLayout.formats|Defines values for the textDecoration property of the TextLayoutFormat class.
TextDisplayMode|flash.text|The TextDisplayMode class contains values that control the subpixel anti-aliasing of the advanced anti-aliasing system.
TextElement|flash.text.engine|The TextElement class represents a string of formatted text.
TextEvent|flash.events|An object dispatches a TextEvent object when a user enters text in a text field or clicks a hyperlink in an HTML-enabled text field.
TextField|flash.text|The TextField class is used to create display objects for text display and input.
TextFieldAsset|mx.core|TextFieldAsset is a subclass of the flash.text.TextField class which represents TextField symbols that you embed in a Flex application from a SWF file produced by Flash.
TextFieldAutomationHelper|mx.automation.delegates|Utility class that facilitates replay of text input and selection.
TextFieldAutoSize|flash.text|The TextFieldAutoSize class is an enumeration of constant values used in setting the autoSize property of the TextField class.
TextFieldType|flash.text|The TextFieldType class is an enumeration of constant values used in setting the type property of the TextField class.
TextFlow|flashx.textLayout.elements|The TextFlow class is responsible for managing all the text content of a story.
TextFlowLine|flashx.textLayout.compose|The TextFlowLine class represents a single line of text in a text flow.
TextFlowLineLocation|flashx.textLayout.compose|The TextFlowLineLocation class is an enumeration class that defines constants for specifying the location of a line within a paragraph.
TextFlowTextLineFactory|flashx.textLayout.factory|The TextFlowTextLineFactory class provides a simple way to create TextLines for displaying text from a text flow.
TextFlowUtil|spark.utils|TextFlowUtil is a utility class which provides methods for importing a TextFlow from, and exporting a TextFlow to, the markup language used by the Text Layout Framework.
TextFormat|flash.text|The TextFormat class represents character formatting information.
TextFormatAlign|flash.text|The TextFormatAlign class provides values for text alignment in the TextFormat class.
TextInput|fl.controls|The TextInput component is a single-line text component that contains a native ActionScript TextField object.
TextInput|mx.controls|The TextInput control is a single-line text field that is optionally editable.
TextInput|spark.components|TextInput is a text-entry control that lets users enter and edit a single line of uniformly-formatted text.
TextInputAutomationImpl|mx.automation.delegates.controls|Defines methods and properties required to perform instrumentation for the TextInput control.
TextInputBorderSkin|mx.skins.spark|The Spark skin class for the border of the MX TextInput component.
TextInputOperation|spark.components.supportClasses|The TextInputOperation class represents a text input operation.
TextInputSkin|mx.skins.wireframe|The wireframe skin class for the border of the MX TextInput component.
TextInputSkin|spark.skins.mobile|ActionScript-based skin for TextInput controls in mobile applications.
TextInputSkin|spark.skins.spark|The default skin class for Spark TextInput component.
TextInputSkin|spark.skins.wireframe|The default wireframe skin class for the Spark TextInput component.
TextInteractionMode|flash.text|A class that defines the Interactive mode of a text field object.
